filename,filepath,resolution,phash,manual_review,product_name,brands,categories,image_url,source,licence
8906010504625.jpg,data\raw\packaging\8906010504625.jpg,2992x2992,e8cb3721709cdda1,,Gippi Tornado,Gippi,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:Balaji,https://images.openfoodfacts.org/images/products/890/601/050/4625/front_en.8.full.jpg,open_food_facts,CC-BY-SA
8906016462783.jpg,data\raw\packaging\8906016462783.jpg,3456x3456,c43e2adbd4c44a5b,,Potato Chips,Balaji Foods,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps;en:potato-crisps-with-salt,https://images.openfoodfacts.org/images/products/890/601/646/2783/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906019562510.jpg,data\raw\packaging\8906019562510.jpg,2581x2609,a6a82aa96d15756b,,Real Bites,Real,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:Potato Wafers,https://images.openfoodfacts.org/images/products/890/601/956/2510/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906030680408.jpg,data\raw\packaging\8906030680408.jpg,2692x5174,f4c6c0e232cbf82b,,Gold finger,Gurujee,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/603/068/0408/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906032018513.jpg,data\raw\packaging\8906032018513.jpg,1418x1292,c4dbb8ccba99a4a2,,Doodh Biscuits,Patanjali,en:snacks;en:sweet-snacks;en:biscuits-and-cakes;en:biscuits-and-crackers;en:biscuits,https://images.openfoodfacts.org/images/products/890/603/201/8513/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906066700385.jpg,data\raw\packaging\8906066700385.jpg,4025x5976,8aaa35893dd3993c,,Black Truffle With Salt,Kettle Studio,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/606/670/0385/front_en.7.full.jpg,open_food_facts,CC-BY-SA
8906066701030.jpg,data\raw\packaging\8906066701030.jpg,3000x4000,aac0f07de12f8669,,Sharp Jalapeno and Cream Cheese,Kettle Studio,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps;en:Kettle Cooked chips,https://images.openfoodfacts.org/images/products/890/606/670/1030/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906078720432.jpg,data\raw\packaging\8906078720432.jpg,3024x4032,a4528da14b7ab61f,,,,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/607/872/0432/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906078721026.jpg,data\raw\packaging\8906078721026.jpg,3472x4624,acdd3bc2c0c6643b,,Chips Creamy Onion,"Gopal Namkeen, Gopal Snacks, Gopal Wafers",en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps;en:flavoured-potato-crisps;en:wavy-potato-crisps,https://images.openfoodfacts.org/images/products/890/607/872/1026/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906078721040.jpg,data\raw\packaging\8906078721040.jpg,2340x4160,d0872fc992785d17,,Lemon chilli,Gopal wafers,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/607/872/1040/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906078722160.jpg,data\raw\packaging\8906078722160.jpg,3329x4307,86d87cc66ac60fc9,,Gopal Chips Tomato Munchies,Gopal,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/607/872/2160/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906078722702.jpg,data\raw\packaging\8906078722702.jpg,3072x3072,e6a69b61cb92e449,,Farali chivda,Gopal,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/607/872/2702/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906082572072.jpg,data\raw\packaging\8906082572072.jpg,1275x1700,a9509eee0795cc9c,,Cornitos cheese herbs 73g 50,Cornitos,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:corn-chips,https://images.openfoodfacts.org/images/products/890/608/257/2072/front_en.16.full.jpg,open_food_facts,CC-BY-SA
8906082650206.jpg,data\raw\packaging\8906082650206.jpg,1800x4000,c5907ab7075e1e68,,ATHAWALE CHEESE PEPPER BITES,ATHAWALE,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/608/265/0206/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906082880177.jpg,data\raw\packaging\8906082880177.jpg,2296x4080,d48123f42eee7a8a,,Achal Banana Chips,Achal,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:banana-crisps,https://images.openfoodfacts.org/images/products/890/608/288/0177/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906090572088.jpg,data\raw\packaging\8906090572088.jpg,3072x4096,87a776638cc6b494,,,,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:puffed-salty-snacks,https://images.openfoodfacts.org/images/products/890/609/057/2088/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906090572118.jpg,data\raw\packaging\8906090572118.jpg,791x1200,c0547333f3e16e49,,Karare,Too yumm,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/609/057/2118/front_fr.3.full.jpg,open_food_facts,CC-BY-SA
8906090572149.jpg,data\raw\packaging\8906090572149.jpg,2448x3264,88ae2daa2f8725e5,,Karare Noodle Masala,Too Yum,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:pastas;en:noodles,https://images.openfoodfacts.org/images/products/890/609/057/2149/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906090572200.jpg,data\raw\packaging\8906090572200.jpg,3000x4000,879d2cc2df92a364,,Too Yummy!,RP - Sanjiv Goenka Group,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/609/057/2200/front_en.7.full.jpg,open_food_facts,CC-BY-SA
8906090572217.jpg,data\raw\packaging\8906090572217.jpg,3072x4096,c2c1151077fcf475,,Too yumm,Too Yumm,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/609/057/2217/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906090572903.jpg,data\raw\packaging\8906090572903.jpg,2924x4102,9f4d73b220b12c8f,,Too Yumm! chips classic salted,,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:Chip,https://images.openfoodfacts.org/images/products/890/609/057/2903/front_en.7.full.jpg,open_food_facts,CC-BY-SA
8906090572934.jpg,data\raw\packaging\8906090572934.jpg,1844x3075,98b6e983859ccbc5,,,,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/609/057/2934/front_en.4.full.jpg,open_food_facts,CC-BY-SA
8906090572972.jpg,data\raw\packaging\8906090572972.jpg,2252x4000,ba5e51401b7bd24b,,To yumm,,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/609/057/2972/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906090573047.jpg,data\raw\packaging\8906090573047.jpg,3072x4080,f87e019f55813f22,,Too yummy Chips green,,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/609/057/3047/front_en.7.full.jpg,open_food_facts,CC-BY-SA
8906090573122.jpg,data\raw\packaging\8906090573122.jpg,3456x4608,d33e28f36b807a23,,Too yumm Chips blue,,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/609/057/3122/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906090574389.jpg,data\raw\packaging\8906090574389.jpg,3468x4624,ff90318293353d2b,,,,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/609/057/4389/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906090574396.jpg,data\raw\packaging\8906090574396.jpg,1758x3264,d61738687e9ac117,,Bhoot Chips,Spencer,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/609/057/4396/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906111540492.jpg,data\raw\packaging\8906111540492.jpg,2190x4080,cbd0372d006aaeb7,,Chips Mix Masala,Fun Flips,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/611/154/0492/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906111540508.jpg,data\raw\packaging\8906111540508.jpg,2190x4080,94d235d1334b696b,,Chips Cream & Onion,Fun Flips,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/611/154/0508/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906117090052.jpg,data\raw\packaging\8906117090052.jpg,3060x4080,abaf1de0968d7290,,Potato Popped Chips - Bhel,Brb,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/611/709/0052/front_en.4.full.jpg,open_food_facts,CC-BY-SA
8906117090359.jpg,data\raw\packaging\8906117090359.jpg,4248x8000,81cf7e0085517eaf,,Potato Popped Chips - Pasta Cheese,BRB Chips,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/611/709/0359/front_en.4.full.jpg,open_food_facts,CC-BY-SA
8906117090762.jpg,data\raw\packaging\8906117090762.jpg,4248x8000,9ae2311f67d082dd,,Rice Popped Chips - Classic Salted,BRB,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/611/709/0762/front_en.4.full.jpg,open_food_facts,CC-BY-SA
8906125981717.jpg,data\raw\packaging\8906125981717.jpg,1275x1699,975eb19c64932ce1,,"Corn Chips, Salt And truffle",4700 BC,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:corn-chips,https://images.openfoodfacts.org/images/products/890/612/598/1717/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906125981731.jpg,data\raw\packaging\8906125981731.jpg,2440x4380,c040b36e2cfa0bef,,Corn Chips,4700,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/612/598/1731/front_en.7.full.jpg,open_food_facts,CC-BY-SA
